commodity,state,season,avg_price
Sugar (jaggery/gur),Rajasthan,Winter,41.49344086021506
Sugar (jaggery/gur),Sikkim,Autumn,58.333333333333336
Sugar (jaggery/gur),Sikkim,Monsoon,60.0
Sugar (jaggery/gur),Sikkim,Summer,59.14125
Sugar (jaggery/gur),Sikkim,Winter,58.333333333333336
Sugar (jaggery/gur),Tamil Nadu,Autumn,53.587247706422026
Sugar (jaggery/gur),Tamil Nadu,Monsoon,52.69989247311827
Sugar (jaggery/gur),Tamil Nadu,Summer,51.71117117117118
Sugar (jaggery/gur),Tamil Nadu,Winter,52.441165048543695
Sugar (jaggery/gur),Telangana,Autumn,54.01048387096775
Sugar (jaggery/gur),Telangana,Monsoon,52.32037735849057
Sugar (jaggery/gur),Telangana,Summer,54.04461538461539
Sugar (jaggery/gur),Telangana,Winter,53.73964285714286
Sugar (jaggery/gur),Tripura,Autumn,50.69695652173913
Sugar (jaggery/gur),Tripura,Monsoon,51.1088
Sugar (jaggery/gur),Tripura,Summer,49.85208333333333
Sugar (jaggery/gur),Tripura,Winter,49.819545454545455
Sugar (jaggery/gur),Uttar Pradesh,Autumn,43.64242647058824
Sugar (jaggery/gur),Uttar Pradesh,Monsoon,44.11464285714286
Sugar (jaggery/gur),Uttar Pradesh,Summer,42.29653061224491
Sugar (jaggery/gur),Uttar Pradesh,Winter,42.13111111111113
Sugar (jaggery/gur),Uttarakhand,Autumn,43.99976744186048
Sugar (jaggery/gur),Uttarakhand,Monsoon,42.88142857142857
Sugar (jaggery/gur),Uttarakhand,Summer,44.114666666666665
Sugar (jaggery/gur),Uttarakhand,Winter,44.08578947368421
Sugar (jaggery/gur),West Bengal,Autumn,48.4851388888889
Sugar (jaggery/gur),West Bengal,Monsoon,48.643809523809516
Sugar (jaggery/gur),West Bengal,Summer,47.30499999999999
Sugar (jaggery/gur),West Bengal,Winter,46.69015625000001
Tea (black),Andaman And Nicobar,Autumn,259.53366666666665
Tea (black),Andaman And Nicobar,Monsoon,273.69032258064516
Tea (black),Andaman And Nicobar,Summer,281.5416129032258
Tea (black),Andaman And Nicobar,Winter,266.96642857142854
Tea (black),Andhra Pradesh,Autumn,269.56000000000006
Tea (black),Andhra Pradesh,Monsoon,284.95928571428567
Tea (black),Andhra Pradesh,Summer,288.0666666666667
Tea (black),Andhra Pradesh,Winter,283.0010638297872
Tea (black),Assam,Autumn,186.8315625
Tea (black),Assam,Monsoon,183.05212121212122
Tea (black),Assam,Summer,169.50900000000001
Tea (black),Assam,Winter,189.802
Tea (black),Bihar,Autumn,254.24552845528456
Tea (black),Bihar,Monsoon,256.16300751879686
Tea (black),Bihar,Summer,254.49422818791945
Tea (black),Bihar,Winter,256.8152136752137
Tea (black),Chandigarh,Autumn,228.3913793103448
Tea (black),Chandigarh,Monsoon,225.8567741935484
Tea (black),Chandigarh,Summer,229.1313333333333
Tea (black),Chandigarh,Winter,228.47185185185185
Tea (black),Chhattisgarh,Autumn,280.55685714285715
Tea (black),Chhattisgarh,Monsoon,308.9095238095238
Tea (black),Chhattisgarh,Summer,309.811724137931
Tea (black),Chhattisgarh,Winter,265.5873076923077
Tea (black),Delhi,Autumn,225.41095238095238
Tea (black),Delhi,Monsoon,214.59357142857144
Tea (black),Delhi,Summer,222.58857142857147
Tea (black),Delhi,Winter,222.7936363636364
Tea (black),Goa,Autumn,237.63928571428573
Tea (black),Goa,Monsoon,242.1092857142857
Tea (black),Goa,Summer,246.09037037037038
Tea (black),Goa,Winter,240.77999999999997
Tea (black),Gujarat,Autumn,264.91014084507043
Tea (black),Gujarat,Monsoon,269.4266071428571
Tea (black),Gujarat,Summer,269.7048684210526
Tea (black),Gujarat,Winter,257.36672131147543
Tea (black),Haryana,Autumn,210.610705882353
Tea (black),Haryana,Monsoon,213.9740425531915
Tea (black),Haryana,Summer,213.9310309278351
Tea (black),Haryana,Winter,214.90336956521745
Tea (black),Himachal Pradesh,Autumn,229.38824324324324
Tea (black),Himachal Pradesh,Monsoon,227.2115384615385
Tea (black),Himachal Pradesh,Summer,238.3196629213483
Tea (black),Himachal Pradesh,Winter,237.58282352941177
Tea (black),Jharkhand,Autumn,259.9987804878049
Tea (black),Jharkhand,Monsoon,255.24260000000007
Tea (black),Jharkhand,Summer,253.91340000000002
Tea (black),Jharkhand,Winter,266.3634693877551
Tea (black),Karnataka,Autumn,275.9204347826087
Tea (black),Karnataka,Monsoon,281.52733333333333
Tea (black),Karnataka,Summer,295.76813559322034
Tea (black),Karnataka,Winter,290.03513513513514
Tea (black),Kerala,Autumn,206.9883333333333
Tea (black),Kerala,Monsoon,201.48479999999992
Tea (black),Kerala,Summer,204.4294318181818
Tea (black),Kerala,Winter,205.48484210526317
Tea (black),Madhya Pradesh,Autumn,242.83992957746472
Tea (black),Madhya Pradesh,Monsoon,243.89661654135335
Tea (black),Madhya Pradesh,Summer,251.22430555555553
Tea (black),Madhya Pradesh,Winter,251.46190140845067
Tea (black),Maharashtra,Autumn,243.28686274509792
Tea (black),Maharashtra,Monsoon,237.5748351648352
Tea (black),Maharashtra,Summer,242.10021505376352
Tea (black),Maharashtra,Winter,248.44946808510642
Tea (black),Manipur,Autumn,253.84833333333333
Tea (black),Manipur,Monsoon,279.23
Tea (black),Manipur,Summer,279.6716666666667
Tea (black),Manipur,Winter,248.0825
Tea (black),Meghalaya,Autumn,285.796
Tea (black),Meghalaya,Monsoon,274.45311111111107
Tea (black),Meghalaya,Summer,286.2935555555556
Tea (black),Meghalaya,Winter,303.43565217391307
Tea (black),Mizoram,Autumn,291.303125
Tea (black),Mizoram,Monsoon,312.7388888888889
Tea (black),Mizoram,Summer,251.89266666666666
Tea (black),Mizoram,Winter,117.89166666666667
Tea (black),Nagaland,Autumn,224.8277272727273
Tea (black),Nagaland,Monsoon,215.7225
Tea (black),Nagaland,Summer,224.89045454545456
Tea (black),Nagaland,Winter,246.7523076923077
Tea (black),Orissa,Autumn,203.2407092198582
Tea (black),Orissa,Monsoon,202.146640625
Tea (black),Orissa,Summer,199.66284615384615
Tea (black),Orissa,Winter,204.55085937500002
Tea (black),Puducherry,Autumn,259.84172413793107
Tea (black),Puducherry,Monsoon,261.65451612903223
Tea (black),Puducherry,Summer,271.07800000000003
Tea (black),Puducherry,Winter,270.0789285714286
Tea (black),Punjab,Autumn,222.91492063492066
Tea (black),Punjab,Monsoon,223.1359701492537
Tea (black),Punjab,Summer,227.06294117647056
Tea (black),Punjab,Winter,234.38233333333343
Tea (black),Rajasthan,Autumn,225.9122727272728
Tea (black),Rajasthan,Monsoon,225.83199999999997
Tea (black),Rajasthan,Summer,230.06220000000005
Tea (black),Rajasthan,Winter,231.1765346534653
Tea (black),Sikkim,Autumn,484.3577777777778
Tea (black),Sikkim,Monsoon,529.3657142857143
Tea (black),Sikkim,Summer,514.0114285714286
Tea (black),Sikkim,Winter,428.41999999999996
Tea (black),Tamil Nadu,Autumn,242.10080000000002
Tea (black),Tamil Nadu,Monsoon,239.52522522522526
Tea (black),Tamil Nadu,Summer,246.99234693877554
Tea (black),Tamil Nadu,Winter,245.93274725274728
Tea (black),Telangana,Autumn,253.94268656716417
Tea (black),Telangana,Monsoon,251.9835384615385
Tea (black),Telangana,Summer,257.56426470588235
Tea (black),Telangana,Winter,255.79044117647064
Tea (black),Tripura,Autumn,169.88482758620688
Tea (black),Tripura,Monsoon,170.40516129032255
Tea (black),Tripura,Summer,171.39133333333334
Tea (black),Tripura,Winter,173.81035714285713
Tea (black),Uttar Pradesh,Autumn,243.91643410852708
Tea (black),Uttar Pradesh,Monsoon,254.5962393162393
Tea (black),Uttar Pradesh,Summer,239.8141726618705
Tea (black),Uttar Pradesh,Winter,248.53926470588232
Tea (black),Uttarakhand,Autumn,243.96306122448982
Tea (black),Uttarakhand,Monsoon,248.2615384615385
Tea (black),Uttarakhand,Summer,247.55520833333335
Tea (black),Uttarakhand,Winter,243.3429411764706
Tea (black),West Bengal,Autumn,191.54050632911392
Tea (black),West Bengal,Monsoon,195.62818181818182
Tea (black),West Bengal,Summer,206.39000000000001
Tea (black),West Bengal,Winter,202.48549999999997
Tomatoes,Andaman And Nicobar,Autumn,60.61142857142859
Tomatoes,Andaman And Nicobar,Monsoon,58.88675675675675
Tomatoes,Andaman And Nicobar,Summer,54.15888888888889
Tomatoes,Andaman And Nicobar,Winter,50.836999999999996
Tomatoes,Andhra Pradesh,Autumn,29.58270833333333
Tomatoes,Andhra Pradesh,Monsoon,27.53044444444445
Tomatoes,Andhra Pradesh,Summer,24.00275
Tomatoes,Andhra Pradesh,Winter,15.337249999999997
Tomatoes,Assam,Autumn,47.34735294117646
Tomatoes,Assam,Monsoon,47.18657142857143
Tomatoes,Assam,Summer,28.83777777777778
Tomatoes,Assam,Winter,28.46769230769231
Tomatoes,Bihar,Autumn,43.641981981981985
Tomatoes,Bihar,Monsoon,44.98915254237289
Tomatoes,Bihar,Summer,24.402500000000007
Tomatoes,Bihar,Winter,19.875322580645154
Tomatoes,Chandigarh,Autumn,37.6459375
Tomatoes,Chandigarh,Monsoon,35.78176470588236
Tomatoes,Chandigarh,Summer,21.274516129032257
Tomatoes,Chandigarh,Winter,25.201935483870965
Tomatoes,Chhattisgarh,Autumn,35.011842105263156
Tomatoes,Chhattisgarh,Monsoon,38.48466666666666
Tomatoes,Chhattisgarh,Summer,22.745833333333334
Tomatoes,Chhattisgarh,Winter,17.12540540540541
Tomatoes,Delhi,Autumn,39.34
Tomatoes,Delhi,Monsoon,46.69705882352941
Tomatoes,Delhi,Summer,27.306774193548385
Tomatoes,Delhi,Winter,26.05516129032258
Tomatoes,Goa,Autumn,35.67592592592592
Tomatoes,Goa,Monsoon,38.79892857142858
Tomatoes,Goa,Summer,29.924074074074074
Tomatoes,Goa,Winter,25.677500000000002
Tomatoes,Gujarat,Autumn,32.92848484848485
Tomatoes,Gujarat,Monsoon,40.48782608695651
Tomatoes,Gujarat,Summer,25.3646551724138
Tomatoes,Gujarat,Winter,23.447272727272733
Tomatoes,Haryana,Autumn,36.12916666666666
Tomatoes,Haryana,Monsoon,41.43824742268041
Tomatoes,Haryana,Summer,19.539176470588245
Tomatoes,Haryana,Winter,23.24303370786517
Tomatoes,Himachal Pradesh,Autumn,39.25320512820513
Tomatoes,Himachal Pradesh,Monsoon,36.279999999999994
Tomatoes,Himachal Pradesh,Summer,27.08405405405405
Tomatoes,Himachal Pradesh,Winter,28.49972222222222
Tomatoes,Jharkhand,Autumn,39.072807017543866
Tomatoes,Jharkhand,Monsoon,46.30803278688524
Tomatoes,Jharkhand,Summer,21.453666666666667
Tomatoes,Jharkhand,Winter,21.04533333333333
Tomatoes,Karnataka,Autumn,29.459324324324328
Tomatoes,Karnataka,Monsoon,28.49828947368422
Tomatoes,Karnataka,Summer,25.645263157894735
Tomatoes,Karnataka,Winter,19.168409090909094
Tomatoes,Kerala,Autumn,34.924050632911396
Tomatoes,Kerala,Monsoon,35.12361111111112
Tomatoes,Kerala,Summer,32.99780821917808
Tomatoes,Kerala,Winter,25.94911392405064
Tomatoes,Madhya Pradesh,Autumn,29.6778813559322
Tomatoes,Madhya Pradesh,Monsoon,38.15863157894737
Tomatoes,Madhya Pradesh,Summer,20.11181818181818
Tomatoes,Madhya Pradesh,Winter,16.022641509433964
Tomatoes,Maharashtra,Autumn,29.34181818181818
Tomatoes,Maharashtra,Monsoon,36.67513888888889
Tomatoes,Maharashtra,Summer,26.645200000000003
Tomatoes,Maharashtra,Winter,20.7472972972973
Tomatoes,Manipur,Autumn,77.61
Tomatoes,Manipur,Monsoon,70.67333333333333
Tomatoes,Manipur,Summer,63.28333333333333
Tomatoes,Manipur,Winter,58.675000000000004
Tomatoes,Meghalaya,Autumn,46.52239130434782
Tomatoes,Meghalaya,Monsoon,45.590937499999995
Tomatoes,Meghalaya,Summer,37.71409090909092
Tomatoes,Meghalaya,Winter,35.24871794871795
Tomatoes,Mizoram,Autumn,72.9965
Tomatoes,Mizoram,Monsoon,70.19961538461538
Tomatoes,Mizoram,Summer,60.34388888888889
Tomatoes,Mizoram,Winter,61.411875
Tomatoes,Nagaland,Autumn,51.88
Tomatoes,Nagaland,Monsoon,48.952
Tomatoes,Nagaland,Summer,34.721999999999994
Tomatoes,Nagaland,Winter,38.9575
Tomatoes,Orissa,Autumn,33.89089552238805
Tomatoes,Orissa,Monsoon,38.54929133858268
Tomatoes,Orissa,Summer,27.06871212121212
Tomatoes,Orissa,Winter,19.08810218978102
Tomatoes,Puducherry,Autumn,22.495
Tomatoes,Puducherry,Monsoon,26.078928571428566
Tomatoes,Puducherry,Summer,18.986666666666665
Tomatoes,Puducherry,Winter,12.943548387096774
Tomatoes,Punjab,Autumn,37.31421052631579
Tomatoes,Punjab,Monsoon,36.87845238095237
Tomatoes,Punjab,Summer,23.865733333333335
Tomatoes,Punjab,Winter,25.907000000000004
Tomatoes,Rajasthan,Autumn,32.886071428571434
Tomatoes,Rajasthan,Monsoon,39.32615384615386
Tomatoes,Rajasthan,Summer,21.73783783783783
Tomatoes,Rajasthan,Winter,18.968133333333324
Tomatoes,Sikkim,Autumn,57.919999999999995
Tomatoes,Sikkim,Monsoon,60.112857142857145
Tomatoes,Sikkim,Summer,43.7525
Tomatoes,Sikkim,Winter,31.08
Tomatoes,Tamil Nadu,Autumn,27.941311475409837
Tomatoes,Tamil Nadu,Monsoon,27.99398230088496
Tomatoes,Tamil Nadu,Summer,25.629916666666666
Tomatoes,Tamil Nadu,Winter,18.89268907563026
Tomatoes,Telangana,Autumn,31.98786885245901
Tomatoes,Telangana,Monsoon,33.74909090909092
Tomatoes,Telangana,Summer,24.96166666666667
Tomatoes,Telangana,Winter,21.231690140845078
Tomatoes,Tripura,Autumn,50.63407407407407
Tomatoes,Tripura,Monsoon,43.723823529411774
Tomatoes,Tripura,Summer,25.958387096774196
Tomatoes,Tripura,Winter,32.06161290322581
Tomatoes,Uttar Pradesh,Autumn,38.51240506329114
Tomatoes,Uttar Pradesh,Monsoon,44.35159999999998
Tomatoes,Uttar Pradesh,Summer,22.961597633136094
Tomatoes,Uttar Pradesh,Winter,20.391358024691364
Tomatoes,Uttarakhand,Autumn,41.36140350877192
Tomatoes,Uttarakhand,Monsoon,40.57314814814816
Tomatoes,Uttarakhand,Summer,22.80017857142857
Tomatoes,Uttarakhand,Winter,24.760714285714293
Tomatoes,West Bengal,Autumn,48.6529090909091
Tomatoes,West Bengal,Monsoon,49.2015625
Tomatoes,West Bengal,Summer,28.108873239436623
Tomatoes,West Bengal,Winter,25.354657534246574
Wheat,Andaman And Nicobar,Autumn,32.744
Wheat,Andaman And Nicobar,Monsoon,36.16814814814815
Wheat,Andaman And Nicobar,Summer,34.69307692307693
Wheat,Andaman And Nicobar,Winter,32.84791666666667
Wheat,Andhra Pradesh,Autumn,32.518333333333345
Wheat,Andhra Pradesh,Monsoon,32.76
Wheat,Andhra Pradesh,Summer,32.9138775510204
Wheat,Andhra Pradesh,Winter,32.693617021276594
Wheat,Assam,Autumn,24.601599999999998
Wheat,Assam,Monsoon,22.277499999999996
Wheat,Assam,Summer,20.718125
Wheat,Assam,Winter,22.209642857142857
Wheat,Bihar,Autumn,73.08195652173912
Wheat,Bihar,Monsoon,69.76360406091369
Wheat,Bihar,Summer,72.46125581395349
Wheat,Bihar,Winter,67.46571428571431
Wheat,Chandigarh,Autumn,20.17866666666667
Wheat,Chandigarh,Monsoon,20.74304347826087
Wheat,Chandigarh,Summer,20.6009375
Wheat,Chandigarh,Winter,21.12793103448276
Wheat,Chhattisgarh,Autumn,27.99514285714286
Wheat,Chhattisgarh,Monsoon,26.810833333333335
Wheat,Chhattisgarh,Summer,27.48
Wheat,Chhattisgarh,Winter,28.821666666666662
Wheat,Delhi,Autumn,55.91967213114755
Wheat,Delhi,Monsoon,140.97275
Wheat,Delhi,Summer,113.04105263157896
Wheat,Delhi,Winter,120.41527027027027
Wheat,Goa,Autumn,32.80055555555556
Wheat,Goa,Monsoon,32.797200000000004
Wheat,Goa,Summer,33.199
Wheat,Goa,Winter,34.04736842105263
Wheat,Gujarat,Autumn,19.31338983050847
Wheat,Gujarat,Monsoon,18.08974358974359
Wheat,Gujarat,Summer,18.73691666666667
Wheat,Gujarat,Winter,18.662890625
Wheat,Haryana,Autumn,19.783548387096772
Wheat,Haryana,Monsoon,19.789591836734697
Wheat,Haryana,Summer,19.670752688172044
Wheat,Haryana,Winter,19.71829545454546
Wheat,Himachal Pradesh,Autumn,18.105
Wheat,Himachal Pradesh,Monsoon,16.5
Wheat,Himachal Pradesh,Summer,23.505
Wheat,Himachal Pradesh,Winter,18.508333333333333
Wheat,Jharkhand,Autumn,25.148196721311475
Wheat,Jharkhand,Monsoon,24.730178571428578
Wheat,Jharkhand,Summer,24.972812499999996
Wheat,Jharkhand,Winter,25.303396226415096
Wheat,Karnataka,Autumn,28.318053691275164
Wheat,Karnataka,Monsoon,28.43272108843538
Wheat,Karnataka,Summer,29.490233918128656
Wheat,Karnataka,Winter,27.972484472049675
Wheat,Kerala,Autumn,28.563416666666672
Wheat,Kerala,Monsoon,27.66384615384616
Wheat,Kerala,Summer,28.654396551724147
Wheat,Kerala,Winter,29.10383333333334
Wheat,Madhya Pradesh,Autumn,18.080346820809257
Wheat,Madhya Pradesh,Monsoon,17.671304347826094
Wheat,Madhya Pradesh,Summer,17.89750000000001
Wheat,Madhya Pradesh,Winter,17.583050847457628
Wheat,Maharashtra,Autumn,25.047687074829934
Wheat,Maharashtra,Monsoon,23.26515151515151
Wheat,Maharashtra,Summer,25.420236220472432
Wheat,Maharashtra,Winter,22.337906976744197
Wheat,Manipur,Autumn,24.666666666666668
Wheat,Manipur,Monsoon,34.0
Wheat,Manipur,Summer,34.0
Wheat,Meghalaya,Autumn,24.681851851851857
Wheat,Meghalaya,Monsoon,24.466346153846153
Wheat,Meghalaya,Summer,22.01235294117647
Wheat,Meghalaya,Winter,24.504615384615384
Wheat,Mizoram,Autumn,24.0
Wheat,Mizoram,Monsoon,24.4
Wheat,Mizoram,Summer,28.6
Wheat,Mizoram,Winter,15.6875
Wheat,Nagaland,Autumn,30.38148148148148
Wheat,Nagaland,Monsoon,27.682727272727274
Wheat,Nagaland,Summer,29.136388888888884
Wheat,Nagaland,Winter,29.01941176470588
Wheat,Orissa,Autumn,25.669158878504664
Wheat,Orissa,Monsoon,24.824454545454547
Wheat,Orissa,Summer,25.788721804511283
Wheat,Orissa,Winter,25.194765625000002
Wheat,Puducherry,Autumn,33.97428571428572
Wheat,Puducherry,Monsoon,34.511785714285715
Wheat,Puducherry,Summer,34.0625
Wheat,Puducherry,Winter,33.458636363636366
Wheat,Punjab,Autumn,18.702637362637365
Wheat,Punjab,Monsoon,19.216746987951808
Wheat,Punjab,Summer,18.837777777777777
Wheat,Punjab,Winter,19.32289156626506
Wheat,Rajasthan,Autumn,17.898432835820902
Wheat,Rajasthan,Monsoon,18.65151724137931
Wheat,Rajasthan,Summer,18.84834482758621
Wheat,Rajasthan,Winter,18.23986394557823
Wheat,Sikkim,Autumn,26.9025
Wheat,Sikkim,Monsoon,29.166666666666668
Wheat,Sikkim,Summer,34.5
Wheat,Sikkim,Winter,33.3225
Wheat,Tamil Nadu,Autumn,27.454659090909082
Wheat,Tamil Nadu,Monsoon,27.027897727272737
Wheat,Tamil Nadu,Summer,27.140355029585802
Wheat,Tamil Nadu,Winter,27.83527472527473
Wheat,Telangana,Autumn,23.970961538461538
Wheat,Telangana,Monsoon,23.137999999999998
Wheat,Telangana,Summer,23.52232
Wheat,Telangana,Winter,23.654285714285713
Wheat,Tripura,Winter,12.5
Wheat,Uttar Pradesh,Autumn,18.53251366120218
Wheat,Uttar Pradesh,Monsoon,17.945196078431373
Wheat,Uttar Pradesh,Summer,17.528805309734516
Wheat,Uttar Pradesh,Winter,18.35621621621622
Wheat,Uttarakhand,Autumn,21.069803921568628
Wheat,Uttarakhand,Monsoon,21.071956521739132
Wheat,Uttarakhand,Summer,21.162321428571424
Wheat,Uttarakhand,Winter,21.845399999999998
Wheat,West Bengal,Autumn,19.22694444444445
Wheat,West Bengal,Monsoon,18.759565217391305
Wheat,West Bengal,Summer,19.82306666666667
Wheat,West Bengal,Winter,19.347857142857144
Wheat flour,Andaman And Nicobar,Autumn,51.240344827586206
Wheat flour,Andaman And Nicobar,Monsoon,51.44638888888889
Wheat flour,Andaman And Nicobar,Summer,52.178636363636365
Wheat flour,Andaman And Nicobar,Winter,48.7275
Wheat flour,Andhra Pradesh,Autumn,35.60847826086957
Wheat flour,Andhra Pradesh,Monsoon,35.49348837209302
Wheat flour,Andhra Pradesh,Summer,35.74868421052632
Wheat flour,Andhra Pradesh,Winter,36.21673913043478
Wheat flour,Assam,Autumn,29.229166666666668
Wheat flour,Assam,Monsoon,27.020357142857144
Wheat flour,Assam,Summer,27.811666666666667
Wheat flour,Assam,Winter,29.302173913043475
Wheat flour,Bihar,Autumn,26.21396694214878
Wheat flour,Bihar,Monsoon,25.691492537313437
Wheat flour,Bihar,Summer,25.7308904109589
Wheat flour,Bihar,Winter,27.374586466165407
Wheat flour,Chandigarh,Autumn,24.084062499999998
Wheat flour,Chandigarh,Monsoon,23.69058823529412
Wheat flour,Chandigarh,Summer,24.254516129032254
Wheat flour,Chandigarh,Winter,23.186086956521738
Wheat flour,Chhattisgarh,Autumn,31.54756756756757
Wheat flour,Chhattisgarh,Monsoon,32.47
Wheat flour,Chhattisgarh,Summer,30.37433333333333
Wheat flour,Chhattisgarh,Winter,32.405142857142856
Wheat flour,Delhi,Autumn,22.947435897435902
Wheat flour,Delhi,Monsoon,22.20428571428572
Wheat flour,Delhi,Summer,21.776923076923076
Wheat flour,Delhi,Winter,23.202903225806455
Wheat flour,Goa,Autumn,29.305357142857144
Wheat flour,Goa,Monsoon,29.468214285714286
Wheat flour,Goa,Summer,30.44130434782609
Wheat flour,Goa,Winter,29.176000000000002
Wheat flour,Gujarat,Autumn,26.45039999999999
Wheat flour,Gujarat,Monsoon,26.674554455445545
Wheat flour,Gujarat,Summer,27.511515151515145
Wheat flour,Gujarat,Winter,26.886222222222223
Wheat flour,Haryana,Autumn,24.114204545454548
Wheat flour,Haryana,Monsoon,23.724476190476192
Wheat flour,Haryana,Summer,24.668936170212767
Wheat flour,Haryana,Winter,24.351573033707865
Wheat flour,Himachal Pradesh,Autumn,25.152164948453617
Wheat flour,Himachal Pradesh,Monsoon,24.553684210526313
Wheat flour,Himachal Pradesh,Summer,25.49990196078431
Wheat flour,Himachal Pradesh,Winter,25.950851063829784
Wheat flour,Jharkhand,Autumn,27.810000000000002
Wheat flour,Jharkhand,Monsoon,27.058701298701298
Wheat flour,Jharkhand,Summer,27.904050632911392
Wheat flour,Jharkhand,Winter,28.54189189189189
Wheat flour,Karnataka,Autumn,37.03830508474577
Wheat flour,Karnataka,Monsoon,37.709999999999994
Wheat flour,Karnataka,Summer,38.25290322580646
Wheat flour,Karnataka,Winter,39.08330578512396
Wheat flour,Kerala,Autumn,38.269870129870135
Wheat flour,Kerala,Monsoon,37.338674698795174
Wheat flour,Kerala,Summer,37.52632352941176
Wheat flour,Kerala,Winter,37.4192105263158
Wheat flour,Madhya Pradesh,Autumn,25.60704918032787
Wheat flour,Madhya Pradesh,Monsoon,25.65133802816901
Wheat flour,Madhya Pradesh,Summer,27.041742424242415
Wheat flour,Madhya Pradesh,Winter,26.235073529411764
Wheat flour,Maharashtra,Autumn,33.80009615384615
Wheat flour,Maharashtra,Monsoon,33.66108433734939
Wheat flour,Maharashtra,Summer,33.88677083333333
Wheat flour,Maharashtra,Winter,33.079904761904764
Wheat flour,Manipur,Autumn,40.6
Wheat flour,Manipur,Monsoon,34.02
Wheat flour,Manipur,Summer,39.056
Wheat flour,Manipur,Winter,42.286
Wheat flour,Meghalaya,Autumn,29.192558139534878
Wheat flour,Meghalaya,Monsoon,28.46152173913044
Wheat flour,Meghalaya,Summer,29.438222222222223
Wheat flour,Meghalaya,Winter,30.746666666666673
Wheat flour,Mizoram,Autumn,31.167199999999998
Wheat flour,Mizoram,Monsoon,28.396521739130435
Wheat flour,Mizoram,Summer,31.637999999999998
Wheat flour,Mizoram,Winter,31.58576923076923
Wheat flour,Nagaland,Autumn,31.42657142857143
Wheat flour,Nagaland,Monsoon,30.61552631578947
Wheat flour,Nagaland,Summer,33.64194444444444
Wheat flour,Nagaland,Winter,32.578787878787885
Wheat flour,Orissa,Autumn,27.98276923076922
Wheat flour,Orissa,Monsoon,27.272173913043474
Wheat flour,Orissa,Summer,28.00537414965987
Wheat flour,Orissa,Winter,28.75053333333334
Wheat flour,Puducherry,Autumn,30.77407407407408
Wheat flour,Puducherry,Monsoon,30.10151515151515
Wheat flour,Puducherry,Summer,31.865517241379308
Wheat flour,Puducherry,Winter,30.55612903225806
Wheat flour,Punjab,Autumn,23.313896103896106
Wheat flour,Punjab,Monsoon,22.480724637681163
Wheat flour,Punjab,Summer,23.57240506329114
Wheat flour,Punjab,Winter,24.264022988505744
Wheat flour,Rajasthan,Autumn,25.261441441441445
Wheat flour,Rajasthan,Monsoon,25.07429906542057
Wheat flour,Rajasthan,Summer,26.128425925925928
Wheat flour,Rajasthan,Winter,25.353148148148147
Wheat flour,Sikkim,Autumn,34.61555555555555
Wheat flour,Sikkim,Monsoon,31.248
Wheat flour,Sikkim,Summer,36.06
Wheat flour,Sikkim,Winter,33.197500000000005
Wheat flour,Tamil Nadu,Autumn,37.40355140186915
Wheat flour,Tamil Nadu,Monsoon,35.52255813953488
Wheat flour,Tamil Nadu,Summer,38.62464285714284
Wheat flour,Tamil Nadu,Winter,37.226964285714295
Wheat flour,Telangana,Autumn,35.81249999999999
Wheat flour,Telangana,Monsoon,37.7359090909091
Wheat flour,Telangana,Summer,36.75282608695652
Wheat flour,Telangana,Winter,37.36551020408163
Wheat flour,Tripura,Autumn,27.772173913043478
Wheat flour,Tripura,Monsoon,29.549444444444443
Wheat flour,Tripura,Summer,27.689545454545453
Wheat flour,Tripura,Winter,28.95107142857143
Wheat flour,Uttar Pradesh,Autumn,24.47065868263473
Wheat flour,Uttar Pradesh,Monsoon,24.171726190476193
Wheat flour,Uttar Pradesh,Summer,24.918757396449703
Wheat flour,Uttar Pradesh,Winter,25.303245033112574
Wheat flour,Uttarakhand,Autumn,26.205476190476194
Wheat flour,Uttarakhand,Monsoon,25.488222222222223
Wheat flour,Uttarakhand,Summer,27.0625
Wheat flour,Uttarakhand,Winter,26.305714285714284
Wheat flour,West Bengal,Autumn,26.932325581395364
Wheat flour,West Bengal,Monsoon,26.46505747126438
Wheat flour,West Bengal,Summer,25.92869047619048
Wheat flour,West Bengal,Winter,27.540111111111113
